Transaction_ID,Customer_ID,Transaction_DateTime,Transaction_Type,Amount_NGN,Channel,Device_Type,Location,International_Transaction,Transaction_Status,Risk_Review_Flag
FT-T007621,FT-C01461,2/27/26 3:42,Deposit,11485.28,Mobile App,iOS,Lagos,No,Successful,Yes
FT-T007622,FT-C00341,2/27/26 3:53,Cash Withdrawal,21040.29,Mobile App,Android,Enugu,No,Successful,No
FT-T007623,FT-C00341,2/27/26 4:04,Card Purchase,969.44,Web,POS Terminal,Kano,No,Successful,No
FT-T007624,FT-C01440,2/27/26 4:15,Transfer,24551.86,POS,Android,Ibadan,No,Successful,No
FT-T007625,FT-C00849,2/27/26 4:26,Transfer,410581.19,ATM,iOS,Ibadan,No,Successful,No
FT-T007626,FT-C00182,2/27/26 4:36,Card Purchase,37267.06,POS,iOS,Abuja,No,Successful,No
FT-T007627,FT-C00984,2/27/26 4:47,Transfer,52637.42,Mobile App,Android,Benin City,No,Successful,No
FT-T007628,FT-C01288,2/27/26 4:58,Airtime/Data,347.89,ATM,Android,Enugu,No,Successful,Yes
FT-T007629,FT-C01234,2/27/26 5:09,Airtime/Data,3716.98,Mobile App,iOS,Enugu,No,Successful,Yes
FT-T007630,FT-C00523,2/27/26 5:20,Transfer,131974.25,Web,ATM Terminal,Kaduna,No,Successful,No
FT-T007631,FT-C00182,2/27/26 5:30,Cash Withdrawal,3776.04,Web,iOS,Enugu,No,Successful,No
FT-T007632,FT-C01468,2/27/26 5:41,Card Purchase,522.66,USSD,Web Browser,Port Harcourt,No,Successful,Yes
FT-T007633,FT-C00251,2/27/26 5:52,Bill Payment,16661.36,Mobile App,Web Browser,Port Harcourt,No,Successful,No
FT-T007634,FT-C00138,2/27/26 6:03,Cash Withdrawal,41231.01,Mobile App,Android,Abuja,No,Reversed,No
FT-T007635,FT-C01242,2/27/26 6:14,Transfer,118940.69,Mobile App,Android,Kaduna,No,Successful,No
FT-T007636,FT-C00751,2/27/26 6:24,Cash Withdrawal,32333.93,Mobile App,ATM Terminal,Benin City,No,Successful,No
FT-T007637,FT-C00454,2/27/26 6:35,Cash Withdrawal,108048.55,Mobile App,Android,Port Harcourt,No,Successful,No
FT-T007638,FT-C00883,2/27/26 6:46,Card Purchase,1645.81,POS,iOS,Benin City,No,Successful,No
FT-T007639,FT-C00087,2/27/26 6:57,Card Purchase,375.96,Mobile App,POS Terminal,Kaduna,No,Successful,No
FT-T007640,FT-C00293,2/27/26 7:08,Airtime/Data,9501.23,POS,iOS,Kano,No,Successful,No
FT-T007641,FT-C00092,2/27/26 7:18,Deposit,12532.45,Mobile App,ATM Terminal,Port Harcourt,No,Reversed,No
FT-T007642,FT-C00208,2/27/26 7:29,Cash Withdrawal,3181.85,POS,Android,Kano,No,Successful,Yes
FT-T007643,FT-C01228,2/27/26 7:40,Transfer,710.43,Mobile App,Android,Enugu,No,Successful,Yes
FT-T007644,FT-C00186,2/27/26 7:51,Card Purchase,37641.8,USSD,Android,Benin City,No,Successful,No
FT-T007645,FT-C01109,2/27/26 8:02,Bill Payment,39844.14,POS,iOS,Port Harcourt,No,Successful,Yes
FT-T007646,FT-C00156,2/27/26 8:12,Transfer,7050.79,Mobile App,iOS,Benin City,No,Successful,No
FT-T007647,FT-C00293,2/27/26 8:23,Card Purchase,86306.53,Web,iOS,Kaduna,No,Successful,No
FT-T007648,FT-C00533,2/27/26 8:34,Transfer,8445.49,USSD,iOS,Ibadan,No,Successful,No
FT-T007649,FT-C00161,2/27/26 8:45,Card Purchase,132027.87,ATM,POS Terminal,Abuja,No,Successful,No
FT-T007650,FT-C01410,2/27/26 8:56,Transfer,401427.72,Mobile App,Web Browser,Kaduna,No,Successful,Yes
FT-T007651,FT-C00851,2/27/26 9:06,Transfer,130147.75,Web,POS Terminal,Benin City,No,Successful,No
FT-T007652,FT-C00156,2/27/26 9:17,Card Purchase,1545.16,POS,Android,Benin City,No,Successful,No
FT-T007653,FT-C00143,2/27/26 9:28,Deposit,11021.21,USSD,POS Terminal,Kaduna,No,Successful,Yes
FT-T007654,FT-C01308,2/27/26 9:39,Card Purchase,9055.61,ATM,Web Browser,Enugu,No,Successful,No
FT-T007655,FT-C00562,2/27/26 9:50,Card Purchase,2456.1,Mobile App,POS Terminal,Kano,No,Successful,No
FT-T007656,FT-C00035,2/27/26 10:00,Bill Payment,38313.52,POS,iOS,Enugu,No,Successful,No
FT-T007657,FT-C00224,2/27/26 10:11,Transfer,274898.4,USSD,Android,Ibadan,No,Successful,No
FT-T007658,FT-C00668,2/27/26 10:22,Transfer,408531.89,Web,Android,Abuja,No,Successful,Yes
FT-T007659,FT-C00393,2/27/26 10:33,Transfer,4925.78,Mobile App,Android,Enugu,No,Successful,No
FT-T007660,FT-C00408,2/27/26 10:44,Deposit,5873.15,Web,Android,Ibadan,No,Failed,No
FT-T007661,FT-C01412,2/27/26 10:54,Bill Payment,1173.79,Mobile App,POS Terminal,Kano,No,Successful,No
FT-T007662,FT-C00297,2/27/26 11:05,Transfer,690.54,USSD,POS Terminal,Port Harcourt,No,Successful,No
FT-T007663,FT-C00323,2/27/26 11:16,Cash Withdrawal,2657.49,POS,POS Terminal,Abuja,No,Successful,Yes
FT-T007664,FT-C00039,2/27/26 11:27,Airtime/Data,585.98,Mobile App,Android,Benin City,No,Successful,No
FT-T007665,FT-C00505,2/27/26 11:38,Transfer,7149.3,USSD,iOS,Benin City,No,Successful,Yes
FT-T007666,FT-C00753,2/27/26 11:48,Cash Withdrawal,1832.65,USSD,ATM Terminal,Kaduna,No,Successful,Yes
FT-T007667,FT-C01340,2/27/26 11:59,Card Purchase,56997.72,Mobile App,Android,Enugu,No,Successful,No
FT-T007668,FT-C01141,2/27/26 12:10,Card Purchase,15736.31,ATM,iOS,Ibadan,No,Successful,No
FT-T007669,FT-C01366,2/27/26 12:21,Card Purchase,10969.96,Mobile App,Android,Port Harcourt,No,Successful,No
FT-T007670,FT-C00240,2/27/26 12:32,Bill Payment,8988.05,Mobile App,Web Browser,Lagos,No,Successful,No
FT-T007671,FT-C00687,2/27/26 12:42,Cash Withdrawal,4957.97,Web,Web Browser,Kano,No,Successful,No
FT-T007672,FT-C01469,2/27/26 12:53,Cash Withdrawal,177080.87,Mobile App,Android,Kano,No,Successful,No
FT-T007673,FT-C00740,2/27/26 13:04,Card Purchase,1321.03,POS,iOS,Benin City,No,Successful,No
FT-T007674,FT-C00997,2/27/26 13:15,Transfer,47250.41,POS,iOS,Port Harcourt,No,Successful,Yes
FT-T007675,FT-C00487,2/27/26 13:26,Bill Payment,1911.51,Mobile App,ATM Terminal,Port Harcourt,No,Successful,No
FT-T007676,FT-C00765,2/27/26 13:36,Transfer,419320.92,Mobile App,Web Browser,Kaduna,No,Successful,No
FT-T007677,FT-C01435,2/27/26 13:47,Card Purchase,102296.34,Mobile App,Android,Abuja,No,Successful,No
FT-T007678,FT-C00623,2/27/26 13:58,Transfer,3023.67,POS,Android,Benin City,No,Successful,No
FT-T007679,FT-C00736,2/27/26 14:09,Card Purchase,166135.89,POS,ATM Terminal,Ibadan,No,Successful,Yes
FT-T007680,FT-C00298,2/27/26 14:20,Card Purchase,16448.68,ATM,POS Terminal,Lagos,No,Successful,Yes
FT-T007681,FT-C01076,2/27/26 14:30,Bill Payment,23735.29,POS,iOS,Benin City,No,Successful,No
FT-T007682,FT-C00733,2/27/26 14:41,Transfer,3425.88,Mobile App,Android,Abuja,No,Successful,Yes
FT-T007683,FT-C01001,2/27/26 14:52,Cash Withdrawal,3295.19,Mobile App,Android,Abuja,No,Pending,No
FT-T007684,FT-C00304,2/27/26 15:03,Card Purchase,72605.06,Mobile App,Web Browser,Lagos,No,Failed,No
FT-T007685,FT-C01312,2/27/26 15:14,Deposit,6066.62,ATM,iOS,Benin City,No,Successful,No
FT-T007686,FT-C00664,2/27/26 15:24,Card Purchase,106207.86,ATM,POS Terminal,Kano,No,Failed,Yes
FT-T007687,FT-C00899,2/27/26 15:35,Deposit,11044.41,Mobile App,POS Terminal,Enugu,No,Successful,No
FT-T007688,FT-C01142,2/27/26 15:46,Transfer,532.1,Web,Android,Abuja,No,Successful,No
FT-T007689,FT-C01448,2/27/26 15:57,Cash Withdrawal,26300.95,ATM,ATM Terminal,Kaduna,No,Successful,No
FT-T007690,FT-C00791,2/27/26 16:08,Transfer,5542.02,Mobile App,Android,Benin City,No,Successful,No
FT-T007691,FT-C00647,2/27/26 16:18,Bill Payment,88046.99,Mobile App,ATM Terminal,Kano,No,Failed,Yes
FT-T007692,FT-C00209,2/27/26 16:29,Transfer,6941.05,Mobile App,Android,Ibadan,No,Successful,No
FT-T007693,FT-C01151,2/27/26 16:40,Card Purchase,2242.65,Mobile App,Android,Port Harcourt,No,Successful,No
FT-T007694,FT-C01317,2/27/26 16:51,Card Purchase,11237.02,ATM,Android,Ibadan,No,Successful,No
FT-T007695,FT-C00519,2/27/26 17:02,Deposit,119289.45,Mobile App,Android,Port Harcourt,No,Successful,No
FT-T007696,FT-C01246,2/27/26 17:12,Transfer,358339.27,POS,Android,Abuja,No,Successful,No
FT-T007697,FT-C00077,2/27/26 17:23,Cash Withdrawal,1468.7,Mobile App,Web Browser,Port Harcourt,No,Successful,No
FT-T007698,FT-C00338,2/27/26 17:34,Airtime/Data,1355.94,ATM,Web Browser,Kaduna,No,Successful,No
FT-T007699,FT-C00863,2/27/26 17:45,Transfer,45670.37,POS,iOS,Lagos,No,Successful,No
FT-T007700,FT-C00913,2/27/26 17:56,Airtime/Data,103.14,Mobile App,ATM Terminal,Lagos,No,Reversed,Yes
FT-T007701,FT-C01299,2/27/26 18:06,Transfer,13921.68,Mobile App,iOS,Ibadan,No,Successful,No
FT-T007702,FT-C00807,2/27/26 18:17,Deposit,197088.72,Mobile App,iOS,Lagos,No,Successful,No
FT-T007703,FT-C01141,2/27/26 18:28,Airtime/Data,137.18,Mobile App,Android,Ibadan,No,Successful,No
FT-T007704,FT-C01316,2/27/26 18:39,Airtime/Data,830.09,ATM,iOS,Kano,No,Successful,No
FT-T007705,FT-C01295,2/27/26 18:50,Card Purchase,3898.82,Mobile App,Android,Kano,No,Successful,No
FT-T007706,FT-C01471,2/27/26 19:00,Deposit,109119.01,Mobile App,iOS,Ibadan,No,Successful,No
FT-T007707,FT-C01181,2/27/26 19:11,Transfer,3737.62,USSD,Android,Ibadan,No,Failed,No
FT-T007708,FT-C00572,2/27/26 19:22,Card Purchase,1449.74,POS,iOS,Enugu,No,Successful,No
FT-T007709,FT-C01208,2/27/26 19:33,Card Purchase,628.07,Mobile App,Web Browser,Kaduna,No,Successful,No
FT-T007710,FT-C00424,2/27/26 19:44,Card Purchase,175317.48,Web,iOS,Ibadan,No,Successful,Yes
FT-T007711,FT-C00673,2/27/26 19:54,Bill Payment,6085.38,Mobile App,Android,Enugu,No,Successful,No
FT-T007712,FT-C01040,2/27/26 20:05,Transfer,694.06,Mobile App,Web Browser,Benin City,No,Successful,No
FT-T007713,FT-C00926,2/27/26 20:16,Airtime/Data,160.9,Mobile App,ATM Terminal,Benin City,No,Successful,No
FT-T007714,FT-C00098,2/27/26 20:27,Cash Withdrawal,2026.87,POS,iOS,Enugu,No,Successful,No
FT-T007715,FT-C00300,2/27/26 20:38,Deposit,4003.44,Web,iOS,Port Harcourt,No,Successful,No
FT-T007716,FT-C00747,2/27/26 20:48,Deposit,127815.18,POS,Android,Benin City,Yes,Successful,Yes
FT-T007717,FT-C01446,2/27/26 20:59,Bill Payment,9650.02,Mobile App,iOS,Benin City,No,Successful,Yes
FT-T007718,FT-C01331,2/27/26 21:10,Transfer,98494.11,POS,iOS,Lagos,No,Successful,No
FT-T007719,FT-C00274,2/27/26 21:21,Card Purchase,340.55,Mobile App,Web Browser,Port Harcourt,No,Successful,No
FT-T007720,FT-C00261,2/27/26 21:32,Card Purchase,1635.51,ATM,Android,Port Harcourt,No,Successful,No
FT-T007721,FT-C01263,2/27/26 21:42,Transfer,7888.44,Mobile App,iOS,Enugu,No,Successful,No
FT-T007722,FT-C00936,2/27/26 21:53,Card Purchase,4666.45,Mobile App,Android,Port Harcourt,No,Successful,No
FT-T007723,FT-C00332,2/27/26 22:04,Cash Withdrawal,1344.11,POS,Android,Kano,No,Successful,No
FT-T007724,FT-C00115,2/27/26 22:15,Transfer,16222.77,Mobile App,Android,Kaduna,No,Successful,No
FT-T007725,FT-C00268,2/27/26 22:26,Card Purchase,1876.74,USSD,POS Terminal,Enugu,No,Successful,No
FT-T007726,FT-C00012,2/27/26 22:36,Card Purchase,1021.09,POS,iOS,Kano,No,Successful,No
FT-T007727,FT-C00073,2/27/26 22:47,Transfer,48055.59,Mobile App,iOS,Port Harcourt,No,Successful,No
FT-T007728,FT-C01016,2/27/26 22:58,Cash Withdrawal,1588.79,USSD,Web Browser,Abuja,No,Successful,No
FT-T007729,FT-C00874,2/27/26 23:09,Cash Withdrawal,119958.83,Mobile App,POS Terminal,Port Harcourt,No,Successful,No
FT-T007730,FT-C00406,2/27/26 23:20,Airtime/Data,26828.82,Mobile App,iOS,Abuja,No,Successful,No
FT-T007731,FT-C00178,2/27/26 23:30,Transfer,4578.08,POS,iOS,Abuja,No,Successful,No
FT-T007732,FT-C00772,2/27/26 23:41,Card Purchase,165530.38,USSD,POS Terminal,Enugu,No,Successful,No
FT-T007733,FT-C00946,2/27/26 23:52,Card Purchase,3907.52,Mobile App,iOS,Lagos,No,Successful,No
FT-T007734,FT-C01283,2/28/26 0:03,Airtime/Data,39560.35,POS,ATM Terminal,Ibadan,No,Successful,No
FT-T007735,FT-C00400,2/28/26 0:14,Card Purchase,165507.94,Mobile App,iOS,Enugu,No,Successful,Yes
FT-T007736,FT-C00270,2/28/26 0:24,Card Purchase,59484.38,POS,Android,Port Harcourt,No,Successful,No
FT-T007737,FT-C00486,2/28/26 0:35,Transfer,1168.83,Mobile App,POS Terminal,Port Harcourt,No,Successful,No
FT-T007738,FT-C00059,2/28/26 0:46,Transfer,26637.06,Mobile App,Web Browser,Port Harcourt,No,Successful,No
FT-T007739,FT-C00642,2/28/26 0:57,Transfer,72650.66,Mobile App,ATM Terminal,Ibadan,No,Successful,Yes
FT-T007740,FT-C00887,2/28/26 1:08,Bill Payment,753.73,Web,Android,Kaduna,No,Successful,No
FT-T007741,FT-C00266,2/28/26 1:18,Bill Payment,56920.25,ATM,Web Browser,Enugu,No,Successful,No
FT-T007742,FT-C00075,2/28/26 1:29,Card Purchase,69753.07,Mobile App,iOS,Abuja,No,Successful,Yes
FT-T007743,FT-C01114,2/28/26 1:40,Card Purchase,117900.5,ATM,iOS,Enugu,No,Successful,Yes
FT-T007744,FT-C00505,2/28/26 1:51,Transfer,16532,Web,Android,Port Harcourt,No,Successful,No
FT-T007745,FT-C00357,2/28/26 2:02,Bill Payment,2787.43,Mobile App,iOS,Port Harcourt,No,Successful,No
FT-T007746,FT-C00154,2/28/26 2:12,Deposit,27580.41,Web,iOS,Ibadan,No,Successful,No
FT-T007747,FT-C01242,2/28/26 2:23,Deposit,118874.07,Mobile App,Web Browser,Kano,No,Successful,No
FT-T007748,FT-C00486,2/28/26 2:34,Transfer,8482.84,Web,Android,Ibadan,No,Successful,No
FT-T007749,FT-C01154,2/28/26 2:45,Bill Payment,3223.94,Web,iOS,Benin City,No,Successful,No
FT-T007750,FT-C00066,2/28/26 2:56,Airtime/Data,161.43,Mobile App,iOS,Ibadan,No,Successful,No
FT-T007751,FT-C01168,2/28/26 3:06,Cash Withdrawal,11815.34,Web,ATM Terminal,Kano,No,Reversed,Yes
FT-T007752,FT-C00380,2/28/26 3:17,Card Purchase,3703.64,POS,Android,Kaduna,No,Successful,No
FT-T007753,FT-C01337,2/28/26 3:28,Cash Withdrawal,38952.45,Web,ATM Terminal,Lagos,No,Successful,No
FT-T007754,FT-C00407,2/28/26 3:39,Bill Payment,5111.35,ATM,ATM Terminal,Ibadan,No,Successful,No
FT-T007755,FT-C01431,2/28/26 3:50,Card Purchase,307.85,Web,Web Browser,Kaduna,No,Successful,No
FT-T007756,FT-C00277,2/28/26 4:00,Transfer,13485.55,POS,POS Terminal,Ibadan,No,Successful,No
FT-T007757,FT-C00615,2/28/26 4:11,Cash Withdrawal,71667.39,Web,iOS,Benin City,No,Successful,No
FT-T007758,FT-C01433,2/28/26 4:22,Deposit,489197.74,Mobile App,Android,Port Harcourt,No,Successful,No
FT-T007759,FT-C00314,2/28/26 4:33,Airtime/Data,331.73,POS,Android,Abuja,No,Successful,No
FT-T007760,FT-C00549,2/28/26 4:44,Transfer,8856.12,Mobile App,iOS,Abuja,No,Successful,No
FT-T007761,FT-C01273,2/28/26 4:54,Bill Payment,44565.9,Mobile App,Android,Enugu,No,Successful,No
FT-T007762,FT-C00461,2/28/26 5:05,Transfer,669.19,ATM,iOS,Kaduna,No,Successful,Yes
FT-T007763,FT-C00399,2/28/26 5:16,Airtime/Data,879.75,POS,Android,Ibadan,No,Successful,No
FT-T007764,FT-C00451,2/28/26 5:27,Transfer,27871.87,Mobile App,Android,Abuja,No,Successful,No
FT-T007765,FT-C00471,2/28/26 5:38,Card Purchase,2683.38,Mobile App,Android,Port Harcourt,No,Successful,No
FT-T007766,FT-C01458,2/28/26 5:48,Transfer,13955.19,Mobile App,POS Terminal,Enugu,No,Successful,No
FT-T007767,FT-C00956,2/28/26 5:59,Cash Withdrawal,178617.47,Mobile App,Android,Ibadan,No,Successful,No
FT-T007768,FT-C01470,2/28/26 6:10,Card Purchase,349.62,POS,ATM Terminal,Ibadan,No,Successful,No
FT-T007769,FT-C00707,2/28/26 6:21,Bill Payment,755.53,USSD,POS Terminal,Ibadan,No,Successful,No
FT-T007770,FT-C00103,2/28/26 6:32,Card Purchase,1057.58,Mobile App,Android,Port Harcourt,No,Successful,Yes
FT-T007771,FT-C00328,2/28/26 6:42,Card Purchase,3519.08,Mobile App,Android,Abuja,No,Successful,No
FT-T007772,FT-C00601,2/28/26 6:53,Card Purchase,6096.02,POS,Android,Ibadan,No,Successful,No
FT-T007773,FT-C00246,2/28/26 7:04,Transfer,641.66,Mobile App,iOS,Unkown,No,Successful,No
FT-T007774,FT-C01082,2/28/26 7:15,Transfer,202433.8,Mobile App,iOS,Kano,No,Successful,No
FT-T007775,FT-C00105,2/28/26 7:26,Cash Withdrawal,65925.43,Mobile App,Android,Ibadan,No,Successful,No
FT-T007776,FT-C00692,2/28/26 7:36,Card Purchase,1666.07,Mobile App,iOS,Abuja,No,Successful,No
FT-T007777,FT-C00972,2/28/26 7:47,Transfer,2867.65,Mobile App,Web Browser,Lagos,No,Successful,No
FT-T007778,FT-C01093,2/28/26 7:58,Card Purchase,353.35,Mobile App,Web Browser,Kaduna,No,Successful,No
FT-T007779,FT-C00993,2/28/26 8:09,Transfer,7552.71,ATM,Android,Lagos,No,Successful,No
FT-T007780,FT-C01326,2/28/26 8:20,Card Purchase,1527.94,ATM,iOS,Kaduna,No,Failed,Yes
FT-T007781,FT-C00153,2/28/26 8:30,Airtime/Data,4667.64,Web,Web Browser,Lagos,No,Successful,No
FT-T007782,FT-C01059,2/28/26 8:41,Card Purchase,9982.13,POS,Android,Benin City,No,Successful,No
FT-T007783,FT-C00957,2/28/26 8:52,Bill Payment,79682.36,POS,iOS,Enugu,Yes,Successful,No
FT-T007784,FT-C01039,2/28/26 9:03,Bill Payment,33794.83,Mobile App,Android,Kaduna,No,Successful,No
FT-T007785,FT-C01130,2/28/26 9:14,Card Purchase,503.24,Web,Web Browser,Kano,No,Successful,No
FT-T007786,FT-C00730,2/28/26 9:24,Cash Withdrawal,48847.01,POS,iOS,Lagos,No,Successful,No
FT-T007787,FT-C00074,2/28/26 9:35,Card Purchase,595.26,POS,Android,Port Harcourt,No,Successful,No
FT-T007788,FT-C00856,2/28/26 9:46,Transfer,4502.46,Mobile App,POS Terminal,Port Harcourt,No,Reversed,No
FT-T007789,FT-C00285,2/28/26 9:57,Bill Payment,9464.17,Web,ATM Terminal,Lagos,No,Successful,No
FT-T007790,FT-C01221,2/28/26 10:08,Bill Payment,6912.43,Web,Web Browser,Lagos,No,Successful,No
FT-T007791,FT-C00280,2/28/26 10:19,Airtime/Data,7435.15,ATM,iOS,Abuja,No,Successful,No
FT-T007792,FT-C00787,2/28/26 10:29,Cash Withdrawal,87578.88,Mobile App,Android,Port Harcourt,No,Successful,No
FT-T007793,FT-C00686,2/28/26 10:40,Card Purchase,60433.74,Mobile App,ATM Terminal,Kaduna,No,Successful,No
FT-T007794,FT-C00969,2/28/26 10:51,Bill Payment,681.08,ATM,Android,Enugu,No,Successful,No
FT-T007795,FT-C01177,2/28/26 11:02,Cash Withdrawal,34566.21,Mobile App,iOS,Abuja,No,Successful,No
FT-T007796,FT-C00291,2/28/26 11:13,Cash Withdrawal,201988.5,Mobile App,Android,Benin City,No,Successful,Yes
FT-T007797,FT-C00932,2/28/26 11:23,Deposit,140639.93,USSD,Android,Abuja,No,Successful,No
FT-T007798,FT-C01166,2/28/26 11:34,Airtime/Data,2530.48,Mobile App,iOS,Lagos,No,Successful,No
FT-T007799,FT-C00768,2/28/26 11:45,Transfer,445551.93,Mobile App,POS Terminal,Abuja,No,Successful,No
FT-T007800,FT-C00312,2/28/26 11:56,Card Purchase,397.48,POS,iOS,Benin City,No,Successful,No
FT-T007801,FT-C00646,2/28/26 12:07,Cash Withdrawal,1626.99,Mobile App,iOS,Lagos,No,Successful,No
FT-T007802,FT-C01056,2/28/26 12:17,Cash Withdrawal,69495.81,Mobile App,Android,Lagos,No,Successful,No
FT-T007803,FT-C00026,2/28/26 12:28,Cash Withdrawal,20809.53,ATM,Android,Ibadan,No,Successful,Yes
FT-T007804,FT-C00255,2/28/26 12:39,Card Purchase,664.95,Mobile App,Android,Port Harcourt,No,Successful,No
FT-T007805,FT-C01080,2/28/26 12:50,Card Purchase,3309.76,Mobile App,POS Terminal,Kano,Yes,Successful,No
FT-T007806,FT-C00293,2/28/26 13:01,Transfer,774.27,Mobile App,POS Terminal,Enugu,No,Successful,Yes
FT-T007807,FT-C00637,2/28/26 13:11,Cash Withdrawal,18294.66,Mobile App,ATM Terminal,Benin City,No,Successful,No
FT-T007808,FT-C00230,2/28/26 13:22,Transfer,1014.88,POS,Android,Port Harcourt,No,Successful,No
FT-T007809,FT-C00053,2/28/26 13:33,Bill Payment,518.61,POS,iOS,Kano,No,Successful,Yes
FT-T007810,FT-C00954,2/28/26 13:44,Airtime/Data,741.67,Mobile App,iOS,Enugu,No,Failed,No
FT-T007811,FT-C00101,2/28/26 13:55,Transfer,2453.98,Mobile App,ATM Terminal,Ibadan,No,Pending,No
FT-T007812,FT-C01491,2/28/26 14:05,Transfer,5870.76,Mobile App,ATM Terminal,Ibadan,Yes,Successful,No
FT-T007813,FT-C00804,2/28/26 14:16,Transfer,5423.8,Mobile App,iOS,Port Harcourt,No,Successful,Yes
FT-T007814,FT-C00869,2/28/26 14:27,Card Purchase,16880.77,POS,Android,Ibadan,No,Successful,No
FT-T007815,FT-C00267,2/28/26 14:38,Transfer,51038.58,POS,Android,Ibadan,No,Pending,No
FT-T007816,FT-C00002,2/28/26 14:49,Card Purchase,677.55,Mobile App,iOS,Enugu,No,Reversed,No
FT-T007817,FT-C00022,2/28/26 14:59,Card Purchase,6834.35,Mobile App,Android,Lagos,No,Failed,No
FT-T007818,FT-C00578,2/28/26 15:10,Card Purchase,88576.44,Mobile App,POS Terminal,Enugu,No,Successful,Yes
FT-T007819,FT-C00212,2/28/26 15:21,Bill Payment,1097.66,POS,Android,Ibadan,No,Successful,No
FT-T007820,FT-C01260,2/28/26 15:32,Airtime/Data,40697.27,Web,POS Terminal,Abuja,No,Successful,No
FT-T007821,FT-C00529,2/28/26 15:43,Transfer,570.32,Mobile App,iOS,Ibadan,No,Successful,No
FT-T007822,FT-C00388,2/28/26 15:53,Deposit,1921.78,USSD,iOS,Benin City,No,Successful,No
FT-T007823,FT-C00014,2/28/26 16:04,Transfer,1673.31,POS,iOS,Benin City,No,Successful,Yes
FT-T007824,FT-C00519,2/28/26 16:15,Transfer,12213.87,Web,Web Browser,Benin City,Yes,Successful,Yes
FT-T007825,FT-C01246,2/28/26 16:26,Cash Withdrawal,5216.15,Mobile App,Android,Enugu,No,Successful,Yes
FT-T007826,FT-C00616,2/28/26 16:37,Card Purchase,4353.72,Mobile App,POS Terminal,Benin City,No,Successful,Yes
FT-T007827,FT-C00962,2/28/26 16:47,Transfer,300854.2,Mobile App,ATM Terminal,Enugu,No,Successful,No
FT-T007828,FT-C00403,2/28/26 16:58,Transfer,5099.09,ATM,ATM Terminal,Kano,No,Successful,No
FT-T007829,FT-C00287,2/28/26 17:09,Airtime/Data,19455.38,Web,iOS,Port Harcourt,No,Successful,Yes
FT-T007830,FT-C00384,2/28/26 17:20,Transfer,820.47,Web,Web Browser,Kano,Yes,Successful,No
FT-T007831,FT-C01271,2/28/26 17:31,Bill Payment,36921.6,Mobile App,iOS,Lagos,No,Successful,No
FT-T007832,FT-C01115,2/28/26 17:41,Bill Payment,59358.73,POS,Android,Unkown,No,Successful,No
FT-T007833,FT-C00826,2/28/26 17:52,Transfer,3474.78,Web,Android,Abuja,No,Successful,No
FT-T007834,FT-C00312,2/28/26 18:03,Card Purchase,9932.19,Mobile App,Android,Benin City,No,Successful,No
FT-T007835,FT-C01461,2/28/26 18:14,Transfer,1786.03,POS,Android,Lagos,No,Successful,No
FT-T007836,FT-C00726,2/28/26 18:25,Transfer,927.64,USSD,Android,Benin City,Yes,Successful,No
FT-T007837,FT-C00043,2/28/26 18:35,Transfer,94389.26,Web,iOS,Port Harcourt,No,Successful,Yes
FT-T007838,FT-C01098,2/28/26 18:46,Transfer,36277.75,Mobile App,iOS,Ibadan,No,Successful,No
FT-T007839,FT-C00754,2/28/26 18:57,Transfer,83421.71,Mobile App,Android,Benin City,No,Successful,Yes
FT-T007840,FT-C00993,2/28/26 19:08,Transfer,9951.97,Mobile App,POS Terminal,Enugu,No,Failed,No
FT-T007841,FT-C00876,2/28/26 19:19,Card Purchase,1481.03,POS,ATM Terminal,Benin City,No,Successful,No
FT-T007842,FT-C01340,2/28/26 19:29,Card Purchase,4602.3,ATM,Android,Port Harcourt,No,Successful,No
FT-T007843,FT-C00734,2/28/26 19:40,Airtime/Data,149.58,ATM,iOS,Kaduna,No,Successful,No
FT-T007844,FT-C00144,2/28/26 19:51,Transfer,3440.15,POS,Web Browser,Lagos,No,Successful,No
FT-T007845,FT-C01353,2/28/26 20:02,Cash Withdrawal,5169.42,USSD,Android,Abuja,No,Successful,Yes
FT-T007846,FT-C00209,2/28/26 20:13,Airtime/Data,8481.65,Mobile App,Android,Port Harcourt,No,Successful,No
FT-T007847,FT-C01123,2/28/26 20:23,Transfer,717.7,ATM,Android,Enugu,No,Successful,No
FT-T007848,FT-C00700,2/28/26 20:34,Card Purchase,1440.53,Mobile App,iOS,Ibadan,No,Successful,No
FT-T007849,FT-C00114,2/28/26 20:45,Card Purchase,1760.3,Mobile App,POS Terminal,Kaduna,No,Successful,No
